SeriesID,SeriesName,Source,definition,Notes,Currency,UoM,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
MEXP,Goods: exports BOP (US$),"IMF, International Financial Statistics","Exports of goods, free-on-board (fob) basis.","Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,109.69,102.58,93.38,91.32,93.37,97.1,120.53,143,161.59,172.19,208.93,209.17,227.44,199.04,230.81,278.63,281.85,286.07,303.02,299.88,297.56,294.18,307.2,361.93,421.11,439.7,485.1,544.3,603,471,507.7,586.9,560.9,582.4,580.5,522,521.2,559.7,613.3,597.4,504.7,646.3,678.4,711.3,739.1,793.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
MEXP,Goods: exports BOP (US$),"IMF, International Financial Statistics","Exports of goods, free-on-board (fob) basis.","Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,78.106,77.071,73.791,72.877,74.564,76.719,97.207,116.712,127.859,140.556,170.305,169.465,178.155,169.152,191.421,233.998,252.039,240.405,242.573,235.856,240.474,244.932,252.618,298.118,352.172,364.686,408.461,489.391,532.732,397.127,434.883,506.933,483.796,501.129,514.672,449.087,450.758,491.177,532.948,513.843,470.634,599.2,635.1,653.4,670,703.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
MEXP,Goods: exports BOP (US$),"IMF, International Financial Statistics","Exports of goods, free-on-board (fob) basis.","Break in series, before 2005 IMF balance of payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,109.7,102.2,96.7,91.9,93.4,100.9,106.4,130.5,143.8,151.4,182.8,183.5,189.3,183.4,207.2,242.3,261.2,281.5,271.8,269.8,283.7,275.2,281.7,308.2,351.1,387.3,452.8,447.9,469.8,356.4,411.7,483.5,471.3,469.1,475.7,430.3,402,433.1,468.6,476.3,399.1,485,568.3,587,595.4,618.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
MIMP,Goods: imports BOP (US$),"IMF, International Financial Statistics","Imports of goods, free-on-board (fob) basis.","Data prior to 1991 are for west Germany (incl west Berlin) only. Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,-176.2,-153,-144.5,-141.5,-142,-147.3,-176.6,-210.1,-232.2,-251.4,-324.1,-361.9,-378.3,-317.3,-351.8,-425.3,-419.3,-408.3,-430.6,-438.6,-458.5,-446,-444.5,-554.4,-663.6,-724.1,-855.4,-994.2,-1125.2,-877.2,-999.1,-1203.4,-1117.3,-1152.4,-1178.8,-1018.8,-1025.3,-1131.9,-1261.3,-1218.4,-1143.7,-1427,-1475,-1527,-1588,-1691,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
MIMP,Goods: imports BOP (US$),"IMF, International Financial Statistics","Imports of goods, free-on-board (fob) basis.","Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,-123.77,-112.72,-108.83,-9.97E+01,-9.79E+01,-1.02E+02,-121.88,-150.78,-169.24,-182.49,-222.19,-218.89,-225.07,-191.53,-223.56,-267.63,-266.91,-259.17,-278.08,-282.28,-300.73,-290.67,-299.58,-358.5,-425.95,-458.9,-512.4,-590.2,-674.4,-521.7,-571.2,-677.2,-630.6,-639,-637,-554,-556.9,-611.2,-674,-649.7,-572.4,-718.1,-756.9,-784,-810.9,-865.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
MIMP,Goods: imports BOP (US$),"IMF, International Financial Statistics","Imports of goods, free-on-board (fob) basis.","Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,-94.016,-88.386,-81.772,-74.589,-79.696,-82.086,-92.158,-116.63,-128.78,-142.22,-171.78,-172.05,-178.36,-140.26,-159.85,-195.27,-197.92,-200.53,-206.94,-212.42,-230.93,-229.39,-239.21,-286.64,-341.28,-365.21,-421.83,-486.33,-535.64,-396.26,-461.51,-529.15,-459.87,-450.49,-449.54,-390.61,-385,-429.38,-478.8,-446.54,-393.32,-513.2,-555.2,-571.6,-587.4,-619.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
MIMP,Goods: imports BOP (US$),"IMF, International Financial Statistics","Imports of goods, free-on-board (fob) basis.","Break in series, before 2005 IMF balance of payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,-106.3,-95.2,-93.5,-94.4,-100.6,-104.8,-120.6,-149.7,-182,-192,-215.3,-201.7,-212.7,-203,-224.1,-261.4,-282.4,-301.8,-307.9,-320.3,-341.1,-342.1,-359.8,-396.1,-467.5,-514.6,-597.9,-626.5,-638.6,-489.2,-559.3,-639.4,-639.6,-655.5,-674.6,-607.8,-581.4,-607.5,-651.1,-643.6,-548,-678.9,-743.6,-772.3,-796.8,-838.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
BALM,Trade balance (US$),"IMF, International Financial Statistics",Exports of goods (fob) less imports of goods (fob).,"Data prior to 1991 are for west Germany (incl west Berlin) only. Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,9.7,17.2,2.62E+01,21.4,22.8,29.9,57,69.9,78.6,77,71.9,21.6,30.7,42.8,53.3,69.3,76.4,75.5,79.8,72.2,59.4,90.6,134.2,147,189.6,195.4,202.4,276.5,273.3,197.4,213.3,226.8,256.2,270.6,291.5,275.6,279.8,288.1,266.4,242.5,217.5,279.7,282.8,283.2,306.4,325.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
BALM,Trade balance (US$),"IMF, International Financial Statistics",Exports of goods (fob) less imports of goods (fob).,"Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,-14.08,-10.14,-15.45,-8.41,-4.49,-4.81,-1.35,-7.78,-7.66,-10.31,-13.25,-9.71,2.37,7.52,7.25,11,14.94,26.9,24.94,17.6,-3.17,3.51,7.62,3.43,-4.85,-19.2,-27.3,-45.9,-71.4,-50.7,-63.5,-90.4,-69.6,-56.6,-56.5,-32.1,-35.7,-51.5,-60.7,-52.4,-67.7,-71.9,-78.5,-72.7,-71.8,-71.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
BALM,Trade balance (US$),"IMF, International Financial Statistics",Exports of goods (fob) less imports of goods (fob).,"Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,-15.91,-11.315,-7.981,-1.71,-5.132,-5.367,5.047,0.084,-0.924,-1.664,-1.474,-2.584,-0.2,28.888,31.568,38.729,54.119,39.878,35.631,23.437,9.549,15.539,13.411,11.477,10.894,-0.52,-13.369,3.057,-2.906,0.866,-26.631,-22.221,23.927,50.636,65.128,58.475,65.759,61.798,54.148,67.306,77.315,86,79.9,81.8,82.6,83.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
BALM,Trade balance (US$),"IMF, International Financial Statistics",Exports of goods (fob) less imports of goods (fob).,"Break in series, before 2005 IMF balance of payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,3.4,7,3.1,-2.3,-7,-3.9,-14.1,-19.2,-38.3,-40.6,-32.6,-18.1,-23.3,-19.6,-16.9,-19.1,-21.2,-20.2,-36.1,-50.4,-57.3,-66.9,-78,-87.8,-116.3,-127.4,-145.1,-178.4,-168.7,-132.8,-147.6,-155.8,-168.1,-186.6,-198.9,-177.3,-179.4,-174.5,-182.4,-167.3,-148.8,-193.9,-175.2,-185.3,-201.4,-220.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
XSER,Services: credit (US$),"IMF, International Financial Statistics",Payments received for services rendered to overseas residents and companies.,"Data prior to 1991 are for west Germany (incl west Berlin) only. Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,31.5,29.5,30.7,29.3,28.3,30,38.4,46.1,47.3,50.1,61.3,60,64.9,60.7,61.9,74.4,75,76.9,81.7,80.2,81.3,82.9,99.2,120.2,151.9,162.7,184.6,214.4,244.3,226.7,230.9,255.8,255.9,276.8,303.3,280.9,293.2,321.6,353.8,352.3,310.6,365.1,387.8,395.7,421.5,458.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
XSER,Services: credit (US$),"IMF, International Financial Statistics",Payments received for services rendered to overseas residents and companies.,"Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,43.51,41.24,35.84,34.25,34.33,35.56,43.08,50.49,54.52,59.94,76.46,80.1,91.77,86.38,75.52,84.09,83.53,80.79,84.96,81.64,82.7,82.23,88.73,101.59,114.63,153.2,165.5,196.8,224.3,194.2,201.7,236.8,234.3,254.2,273,255.6,259.2,275,302.4,296.2,254.9,283.7,301.6,313.3,335.9,359.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
XSER,Services: credit (US$),"IMF, International Financial Statistics",Payments received for services rendered to overseas residents and companies.,"Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,19.192,16.359,16.892,17.722,18.009,19.818,23.645,29.715,30.188,31.79,49.666,46.911,58.546,52.285,53.68,61.619,65.659,66.992,67.549,58.789,56.557,57.676,60.44,71.767,84.524,92.016,102.47,116.68,116.25,97.272,100.96,111.5,109.23,112.29,114.3,98.204,100.84,112.71,123.11,122.17,87.626,113.4,127,132.9,144.2,157.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
XSER,Services: credit (US$),"IMF, International Financial Statistics",Payments received for services rendered to overseas residents and companies.,"Break in series, before 2005 IMF balance of payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,36.5,34,30.8,29.1,28.4,31.3,37,44.2,47.7,47.3,56.5,56.2,64.2,62.5,69.9,79.8,90.5,101.6,112.5,132.9,134.1,137.9,150.4,182.9,223.1,246.8,285.3,337.3,327.1,283,289.7,333.6,339.6,362.6,388.9,369.3,358.7,369.5,414.1,403.6,342.8,398.6,444.9,466.7,498.9,534.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
MSER,Services: debit (US$),"IMF, International Financial Statistics",Payments made for overseas services rendered to domestic residents and companies.,"Data prior to 1991 are for west Germany (incl west Berlin) only. Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,-46.1,-41.5,-41.4,-39.3,-36.1,-37,-49.2,-60.8,-65.9,-67.5,-87.4,-90.3,-106.3,-102.4,-111.9,-133.2,-133.6,-128.6,-133.9,-140.4,-136.8,-141.8,-145,-172.5,-195.4,-209.4,-224.5,-258.8,-288.2,-251.4,-264,-297.9,-295.1,-328.9,-337.1,-301.4,-316.5,-349,-374.2,-375.3,-308.8,-371.8,-405.8,-419.5,-449.9,-485,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
MSER,Services: debit (US$),"IMF, International Financial Statistics",Payments made for overseas services rendered to domestic residents and companies.,"Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,-32.15,-33.28,-28.04,-25.66,-25.43,-25.89,-33.03,-40.11,-43.84,-46.34,-61.05,-63.69,-72.65,-69.54,-57.67,-66.12,-67.28,-64.16,-67.73,-63.16,-65.51,-67.05,-73.21,-87.56,-99.69,-134.3,-146.3,-169.4,-194.9,-176.3,-181.7,-203.1,-202.5,-228.2,-252.7,-233.4,-236.7,-246.9,-273.8,-269.4,-235.7,-260.8,-274.3,-283.2,-302.1,-325.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
MSER,Services: debit (US$),"IMF, International Financial Statistics",Payments made for overseas services rendered to domestic residents and companies.,"Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,-16.25,-14.488,-14.599,-14.09,-14.726,-16.406,-20.189,-26.252,-29.06,-32.122,-46.796,-44.38,-58.134,-48.939,-48.238,-55.051,-57.606,-59.227,-63.379,-57.707,-55.601,-57.752,-63.167,-74.332,-83.246,-94.739,-106.37,-127.87,-132.47,-110.04,-113.61,-119.93,-109.46,-111.39,-117.33,-102.37,-105.17,-116.9,-126.64,-123.17,-93.029,-118.5,-130.9,-138.1,-149.1,-160.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
MSER,Services: debit (US$),"IMF, International Financial Statistics",Payments made for overseas services rendered to domestic residents and companies.,"Break in series, before 2005 IMF balance of payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,-27.9,-26.4,-25.5,-23.3,-22.8,-23,-28,-33,-39.8,-41.4,-48.7,-49.1,-54.5,-52.3,-60,-65.7,-73.1,-78.6,-88.3,-106.4,-106.1,-108.1,-120.4,-140.9,-168.4,-181.2,-197.5,-222.1,-224.4,-189.3,-190.4,-203.1,-204.9,-215.6,-237.5,-235.2,-228.1,-233.6,-265.5,-271.3,-205,-237.9,-270.9,-282.5,-298.8,-320.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
BALS,Services: balance (US$),"IMF, International Financial Statistics",Services credit less services debit.,"Data prior to 1991 are for west Germany (incl west Berlin) only. Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,-14.6,-12,-10.7,-10,-7.8,-7,-10.8,-14.7,-18.6,-17.4,-26.1,-30.3,-41.4,-41.7,-50,-58.8,-58.6,-51.7,-52.2,-60.2,-55.5,-58.9,-45.8,-52.3,-43.5,-46.7,-39.9,-44.4,-43.9,-24.7,-33.1,-42.1,-39.2,-52.1,-33.8,-20.5,-23.3,-27.4,-20.4,-23,1.8,-6.7,-18,-23.8,-28.4,-26.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
BALS,Services: balance (US$),"IMF, International Financial Statistics",Services credit less services debit.,"Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,11.36,7.96,7.8,8.59,8.9,9.67,10.05,10.38,10.68,13.6,15.41,16.41,19.12,16.84,17.85,17.97,16.25,16.63,17.23,18.48,17.19,15.18,15.52,14.03,14.94,18.9,19.2,27.4,29.4,17.9,20,33.7,31.8,26,20.3,22.2,22.5,28.1,28.6,26.8,19.2,23,27.3,30,33.8,34.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
BALS,Services: balance (US$),"IMF, International Financial Statistics",Services credit less services debit.,"Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,2.942,1.871,2.293,3.632,3.283,3.412,3.456,3.463,1.128,-0.332,2.87,2.531,0.412,3.346,5.442,6.568,8.053,7.765,4.17,1.082,0.956,-0.076,-2.727,-2.565,1.278,-2.723,-3.899,-11.19,-16.22,-12.771,-12.649,-8.433,-0.234,0.898,-3.029,-4.171,-4.331,-4.188,-3.527,-0.998,-5.403,-5.1,-3.9,-5.1,-4.9,-2.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
BALS,Services: balance (US$),"IMF, International Financial Statistics",Services credit less services debit.,"Break in series, before 2005 IMF balance of payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,8.6,7.6,5.3,5.8,5.6,8.3,9,11.2,7.9,5.9,7.8,7.1,9.7,10.2,9.9,14.1,17.4,23,24.2,26.5,28,29.8,30,42,54.7,65.6,87.8,115.2,102.7,93.7,99.3,130.5,134.7,147,151.4,134.1,130.6,135.9,148.6,132.3,137.8,160.7,174,184.2,200,214.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
XIPD,Income: credit (US$),"IMF, International Financial Statistics","Repatriated earnings on overseas investments, including interest, profit and dividends, plus all forms of employee compensation.","Data prior to 1991 are for west Germany (incl west Berlin) only. Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,16.7,15.7,15.3,15.6,16.9,17.8,25.2,32.4,42.7,49.7,71.8,82.8,89.1,83.7,79.8,92.4,93.1,90.3,91.9,98.2,111.6,96,102.7,126.5,177.1,207.5,262.3,336,290.4,256.1,266.3,306.6,263.3,255.5,254,225.5,235.6,234.7,274.5,260.1,224.4,247.5,264.3,290.4,309.3,308.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
XIPD,Income: credit (US$),"IMF, International Financial Statistics","Repatriated earnings on overseas investments, including interest, profit and dividends, plus all forms of employee compensation.","Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,20.92,26.16,25.44,20.22,20.42,21.79,24.24,27.56,34.02,41.29,55.74,69.77,87.6,98.99,41.56,45.18,47.55,57.13,66.67,72.74,73.99,75.92,66.88,89.36,119.72,175.2,220,276.1,285,212.5,222,237.9,213.6,210.8,209.9,178.2,177.6,187.5,217,221.1,165.7,189.6,203.6,207.6,233.1,245.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
XIPD,Income: credit (US$),"IMF, International Financial Statistics","Repatriated earnings on overseas investments, including interest, profit and dividends, plus all forms of employee compensation.","Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,7.68,7.842,7.695,6.069,6.648,6.96,8.158,9.192,11.025,14.586,18.997,21.93,28.757,31.845,28.599,34.168,40.142,45.735,51.318,46.36,38.67,38.575,43.304,48.78,53.117,84.946,103.155,122.306,111.986,91.722,80.502,91.731,76.036,77.565,83.414,59.635,70.778,82.028,93.042,86.22,79.263,83.7,84.6,88.1,92.5,96.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
XIPD,Income: credit (US$),"IMF, International Financial Statistics","Repatriated earnings on overseas investments, including interest, profit and dividends, plus all forms of employee compensation.","Break in series, before 2005 IMF balance of payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,55,74.9,77.6,64.4,68.5,66.9,69.5,77.8,99.4,119.4,139.9,133.8,117.2,109.4,113.9,139,144.1,157.9,172.6,173.2,208.6,206.9,192.7,211,265.8,356,463.8,620.5,546.7,281.3,276.3,328.6,276.3,252.1,240,207.2,186.5,241.8,291.5,277.8,166.5,266.7,285.4,307.1,322.7,324,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
MIPD,Income: debit (US$),"IMF, International Financial Statistics","Payments abroad in respect of foreign-owned investments in the domestic economy, including interest, profit and dividends, plus all forms of employee compensation.","Data prior to 1991 are for west Germany (incl west Berlin) only. Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,-14.9,-15,-14.2,-12.5,-11.9,-12.6,-19.9,-26.9,-30.1,-33.6,-49.2,-64.5,-70.6,-72,-78.7,-94.8,-91.2,-92.9,-102.7,-113.1,-121.6,-108.6,-123.9,-150.2,-158.5,-183.9,-211.2,-286.6,-257.2,-179.1,-197.4,-211.3,-178.8,-171,-178.3,-148.7,-151.8,-149.5,-150.3,-135.7,-118.3,-155.9,-182.9,-199.5,-223.7,-228.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
MIPD,Income: debit (US$),"IMF, International Financial Statistics","Payments abroad in respect of foreign-owned investments in the domestic economy, including interest, profit and dividends, plus all forms of employee compensation.","Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,-18.24,-24.55,-25.25,-21.74,-22.81,-24.05,-25.92,-29.2,-34.97,-41.57,-59.63,-75.5,-96.21,-108.16,-48.32,-54.15,-50.25,-50.04,-58,-49.94,-54.57,-56.36,-57.54,-74.49,-97.1,-135.8,-172,-221.4,-221.1,-151.3,-150.7,-158.7,-153.4,-145.4,-147,-127.5,-124.3,-133.2,-153.1,-152.1,-116.3,-127.9,-142.4,-150.3,-172.4,-185.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
MIPD,Income: debit (US$),"IMF, International Financial Statistics","Payments abroad in respect of foreign-owned investments in the domestic economy, including interest, profit and dividends, plus all forms of employee compensation.","Break in series, before 2005 IMF Balance of Payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,-6.403,-9.47,-10.147,-8.58,-9.196,-9.692,-12.397,-14.108,-16.536,-21.906,-33.709,-39.477,-50.644,-49.062,-45.289,-49.811,-55.102,-56.937,-63.636,-57.411,-50.681,-48.912,-57.853,-69.003,-71.457,-80.801,-93.837,-119.768,-132.642,-93.891,-85.61,-99.03,-79.391,-81.183,-83.451,-71.7,-65.379,-71.213,-71.033,-69.29,-59.449,-63.2,-67.7,-73.6,-77.9,-83.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
MIPD,Income: debit (US$),"IMF, International Financial Statistics","Payments abroad in respect of foreign-owned investments in the domestic economy, including interest, profit and dividends, plus all forms of employee compensation.","Break in series, before 2005 IMF balance of payments Manual 5, after 2005 IMF Balance of Payments Manual 6.",$,bn,na,na,na,na,na,na,na,na,na,na,-55.5,-72.4,-75,-60.1,-62.8,-64,-62.6,-76.4,-98.1,-120.6,-145,-139.6,-117,-109.7,-108.8,-135.7,-143.4,-152.5,-152.2,-178.8,-202.3,-195,-169.5,-185,-240.6,-321.3,-461.5,-635.3,-570.8,-298.7,-274.5,-318,-304.4,-308.9,-302.7,-274.7,-253.3,-274.9,-328.5,-296.6,-215,-333.2,-378.1,-397.6,-420.8,-432.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
